analysis_set,signature_id,time_window,time_label,pathway,tier,pathway_method,cohort_count,total_paired_n,pooled_spearman_rho,ci_low,ci_high,prediction_low,prediction_high,tau2_fisher_z,i2_percent,direction_consistency,p_value,fdr_within_analysis_window_tier
ALL_COHORTS,SIG001,T1,T24,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.052576060852112895,-0.387502718423173,0.29461183957205683,-0.6792033114592047,0.6183840964430022,0.01991458980860128,40.16115192557722,0.75,0.6703295362706815,0.8512065763859936
ALL_COHORTS,SIG001,T1,T24,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.1197391699311131,-0.3335633232072245,0.10580210056272955,-0.4024465733102985,0.18381874600043657,0.0,0.0,0.75,0.1895333780429917,0.49236086006819113
ALL_COHORTS,SIG001,T1,T24,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.11337715024325029,-0.27185507275881177,0.05108787391615483,-0.32474709542388147,0.10877918825318479,0.0,0.0,1.0,0.1155794291155415,0.49236086006819113
ALL_COHORTS,SIG001,T1,T24,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.14938350725682062,-0.5569131248139803,0.3161174966044031,-0.871294985240922,0.776863961699266,0.05368160155232386,60.32447456648071,0.75,0.39000657953172163,0.6723946241335427
ALL_COHORTS,SIG001,T1,T24,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,0.3940251166805124,-0.18083670360070034,0.7682157386044138,-0.8418273105461981,0.9680633242489114,0.11051265287421318,78.43827652781023,1.0,0.11392680333156394,0.49236086006819113
ALL_COHORTS,SIG001,T1,T24,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,4,172,0.09038338001523134,-0.17753953093806352,0.34583258856559157,-0.2689297818326905,0.42761247149265363,4.7605001039949555e-05,13.080857437953988,0.75,0.363842239987476,0.5821475839799616
ALL_COHORTS,SIG001,T1,T24,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,4,172,0.14393610809840282,-0.2095036842174757,0.4641104247375489,-0.6358363052364776,0.7782977483237993,0.030748824342337163,50.71604211969157,0.75,0.28751339266186243,0.49558592911579763
ALL_COHORTS,SIG001,T1,T24,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,4,172,-0.012159699302091887,-0.2344349502181493,0.21132379272231236,-0.30831335460378756,0.28614273098083215,0.0,0.0,0.5,0.875326466126024,0.9259449637534913
ALL_COHORTS,SIG001,T1,T24,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,3,141,0.1570434617776901,-0.1813092923609569,0.4621517941339812,-0.6914320330293869,0.823437602886532,0.0,0.0,0.6666666666666666,0.18431757164765933,0.49236086006819113
ALL_COHORTS,SIG001,T1,T24,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.22991480506017745,-0.4822610265388257,0.057663290004247206,-0.666821744149755,0.32461679068807975,0.009196691128738279,17.029813239837885,1.0,0.08372964932795825,0.48732517953617605
