analysis_set,signature_id,time_window,time_label,pathway,tier,pathway_method,cohort_count,total_paired_n,pooled_spearman_rho,ci_low,ci_high,prediction_low,prediction_high,tau2_fisher_z,i2_percent,direction_consistency,p_value,fdr_within_analysis_window_tier
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,3,92,0.1152241631877566,-0.3220164438434378,0.5119520544798656,-0.8373018870859961,0.8944110712586357,0.0,0.0,0.6666666666666666,0.3834323429396326,0.7408092681365445
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,3,92,0.3330316642499856,-0.4993645765222646,0.845719993733359,-0.9996740618705569,0.999918394819086,0.0940008319269994,72.37269616348514,1.0,0.2378135240843578,0.6141955582651131
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,SINGSCORE,3,92,0.3104967586922686,-0.1710271618251886,0.6722925534034376,-0.8690092380680519,0.9619359695815662,0.0036929962013229,8.606880596337541,1.0,0.1075415989222187,0.411382131785493
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,SINGSCORE,3,92,0.0281030245953125,-0.3891592778848028,0.4357962761751552,-0.8532727147963619,0.8678461444163803,0.0,0.0,0.6666666666666666,0.8087452460735116,0.8824261075071229
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,SINGSCORE,3,92,0.023199860250975,-0.404444062958003,0.4425189393872146,-0.8647953567232041,0.8760369381870712,0.0,0.0,0.6666666666666666,0.8457350026205468,0.8825060896910053
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,SINGSCORE,3,92,-0.0346269896445471,-0.7102429518182057,0.6741938719648731,-0.9997270214730158,0.999686457095253,0.0814238051477637,69.14093740198071,0.6666666666666666,0.87738201574034,0.9592710038761052
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,SINGSCORE,3,92,0.1356045297979647,-0.4511380648009981,0.6404983361116798,-0.9898768948049764,0.9941222642775138,0.0268276652043248,42.55961776520148,0.6666666666666666,0.4452292660216946,0.7655438327464068
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,SINGSCORE,3,92,0.0905518269925362,-0.2504223795170497,0.4115405677065532,-0.7319598495716466,0.8056603626237034,0.0,0.0,0.6666666666666666,0.376786738197583,0.7408092681365445
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,3,92,0.0645827173734546,-0.3322181324959559,0.4419608140155964,-0.8164510547585629,0.8552611246358207,0.0,0.0,0.6666666666666666,0.5673291570198311,0.812593727085173
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,SINGSCORE,3,92,-0.1131715261060835,-0.5821254189739764,0.4122797082295753,-0.9797994297332648,0.9683560266840708,0.0129455707786817,26.643151566224237,0.6666666666666666,0.4691289950671579,0.7655438327464068
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,SINGSCORE,3,92,-0.2387603770879151,-0.5950094821361205,0.1959019596786429,-0.9135403924815438,0.7862747977148268,0.0,0.0,1.0,0.1412316821560839,0.538651066827855
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,SINGSCORE,3,92,-0.1085422198621359,-0.549302448086302,0.3794686333207616,-0.9559417730977774,0.9326815195223652,0.005830299287867,13.733922292591572,0.6666666666666666,0.4537705506269949,0.7655438327464068
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,3,92,0.1668183090570714,-0.2835773180861429,0.5569164985228048,-0.8305541516165629,0.9098589502631466,0.0,0.0,0.6666666666666666,0.2558905030214612,0.6175956450379635
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,SINGSCORE,3,92,0.0347158971541936,-0.3991688520066261,0.455897085696708,-0.8657837430995854,0.8821662077809445,0.0,0.0,0.6666666666666666,0.774914286834844,0.8824261075071229
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,SINGSCORE,3,92,0.1301842545581596,-0.449897587662189,0.6330121658607379,-0.9889626769631624,0.9934476365803367,0.0256307232063227,41.37934403878412,0.6666666666666666,0.4566779954795239,0.7655438327464068
