scenario,signature_id,classification_window,contributing_cohorts,contributing_patients,contributing_cohort_ids,stage3_pooled_delta_z,stage3_I2_percent,stage3_prediction_lower,stage3_prediction_upper,median_patient_dominance_ratio,median_patient_cancellation_index,median_patient_absolute_contribution_sum,leading_gene,leading_gene_pooled_absolute_share,modal_cohort_dominant_gene,modal_dominant_gene_agreement_fraction,cohort_summary_aggregation,material_gene_count,stage3_direction_consistency,discrete_classification
E_CONTINUOUS_ONLY,SIG001,T2,5,146,GSE110487;GSE54514;GSE57065;GSE8121;GSE95233,-0.8550776766665187,87.39226194985913,-2.1757325775205043,0.4655772241874667,0.2908352105814696,0.2945398142070626,1.5525541469462143,CEACAM1,0.3068164462837835,CEACAM1,0.6,median_of_cohort_specific_patient_medians,2,1.0,NOT_APPLIED
E_CONTINUOUS_ONLY,SIG002,T2,4,118,GSE110487;GSE57065;GSE8121;GSE95233,-0.6885895701194436,0.0,-0.982013568680222,-0.3951655715586651,0.5099350621276777,0.4897910756771529,1.9392329621078184,PLAC8,0.5968923290940551,PLAC8,1.0,median_of_cohort_specific_patient_medians,2,1.0,NOT_APPLIED
E_CONTINUOUS_ONLY,SIG003,T2,4,118,GSE110487;GSE57065;GSE8121;GSE95233,-0.8986462115572165,0.0,-1.3536923718150016,-0.4436000512994315,0.6785198698172379,0.0,1.1626702602999535,PLAC8,0.5990260978958999,PLAC8,0.75,median_of_cohort_specific_patient_medians,2,1.0,NOT_APPLIED
E_CONTINUOUS_ONLY,SIG004,T2,4,118,GSE110487;GSE57065;GSE8121;GSE95233,0.6972451968898257,31.161914648730605,-0.1499010743960421,1.5443914681756934,0.5891395941323019,0.3454094828214741,1.2929772849506211,NLRP1,0.4850903306029312,IDNK,0.75,median_of_cohort_specific_patient_medians,2,1.0,NOT_APPLIED
E_CONTINUOUS_ONLY,SIG022,T2,5,146,GSE110487;GSE54514;GSE57065;GSE8121;GSE95233,0.1390210567724545,82.2218807936682,-0.7200438635112723,0.9980859770561814,0.3893891341844484,0.5073586619817227,1.1588944268871038,HK3,0.27772240181619645,IFI27,0.8,median_of_cohort_specific_patient_medians,3,0.8,NOT_APPLIED
E_CONTINUOUS_ONLY,SIG023,T2,5,146,GSE110487;GSE54514;GSE57065;GSE8121;GSE95233,-0.0526105270909897,44.117593692496605,-0.5196200460702431,0.4143989918882635,0.7353623182979356,0.0,0.6559988929220928,FAM89A,0.7538303813316686,IFI44L,0.8,median_of_cohort_specific_patient_medians,2,0.6,NOT_APPLIED
E_CONTINUOUS_ONLY,SIG033,T2,5,146,GSE110487;GSE54514;GSE57065;GSE8121;GSE95233,-0.1197454988812969,18.539019733832227,-0.4678262724082038,0.2283352746456099,0.3388373026698582,0.609714276473799,1.6980880854705158,LTB,0.28822186809529265,CTSG,0.4,median_of_cohort_specific_patient_medians,4,0.8,NOT_APPLIED
E_CONTINUOUS_ONLY,SIG034,T2,5,146,GSE110487;GSE54514;GSE57065;GSE8121;GSE95233,-0.0701561181295709,18.915976820016656,-0.4506087046200664,0.3102964683609245,0.0981696026235433,0.7734744031200139,2.3273103340746184,DEFA4,0.09677327476225779,CCL2,0.2,median_of_cohort_specific_patient_medians,0,0.4,NOT_APPLIED
