dataset,signature_id,time_window,time_label,pathway,tier,pathway_method,paired_n,spearman_rho,p_value,fisher_z,fisher_z_se,overlap_status,primary_independent_rule,fdr_within_dataset_signature_window_tier
GSE110487,SIG033,T2,T48,Neutrophil degranulation,REACTOME_SUPPLEMENT,SINGSCORE,31,0.15967741935483873,0.39087240357225683,0.16105565798383992,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7028070387195458
GSE110487,SIG033,T2,T48,TCR signaling,REACTOME_SUPPLEMENT,SINGSCORE,31,0.07137096774193549,0.7028070387195458,0.07149252296956417,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7028070387195458
GSE110487,SIG034,T2,T48,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,SINGSCORE,31,0.42096774193548386,0.01835843819378296,0.44886761872395026,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07940834477857098
GSE110487,SIG034,T2,T48,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,SINGSCORE,31,-0.08790322580645162,0.6381950172756905,-0.08813069004581771,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8843188339186301
GSE110487,SIG034,T2,T48,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,SINGSCORE,31,0.24193548387096775,0.18976841439093808,0.24682891007181265,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.3890252495014231
GSE110487,SIG034,T2,T48,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,SINGSCORE,31,0.28588709677419355,0.11897675584362465,0.29408151461361204,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.28694394056403594
GSE110487,SIG034,T2,T48,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,SINGSCORE,31,0.20846774193548392,0.2604106965644874,0.21156893652010111,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.44271992079952244
GSE110487,SIG034,T2,T48,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,SINGSCORE,31,0.3266129032258065,0.07292192572278498,0.33903196917430845,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.1993199303089456
GSE110487,SIG034,T2,T48,HALLMARK_APOPTOSIS,PRESET_PRIMARY,SINGSCORE,31,-0.05806451612903227,0.7563586365977392,-0.058129903057931004,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8843188339186301
GSE110487,SIG034,T2,T48,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,31,0.1282258064516129,0.4918062709476104,0.12893557851313645,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.650453455124259
GSE110487,SIG034,T2,T48,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,SINGSCORE,31,-0.033064516129032266,0.8598397161126604,-0.033076573434610006,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8717018064567998
GSE110487,SIG034,T2,T48,HALLMARK_COAGULATION,PRESET_PRIMARY,SINGSCORE,31,-0.006451612903225807,0.9725221439005473,-0.006451702417953945,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9725221439005473
GSE110487,SIG034,T2,T48,HALLMARK_COMPLEMENT,PRESET_PRIMARY,SINGSCORE,31,-0.19959677419354843,0.28169570343948896,-0.20231256242921974,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7150439076184457
GSE110487,SIG034,T2,T48,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,SINGSCORE,31,0.4391129032258065,0.013458671315386824,0.4711312657833588,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07940834477857098
GSE110487,SIG034,T2,T48,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,SINGSCORE,31,0.43991935483870975,0.013269218309441751,0.4721308024200524,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07940834477857098
GSE110487,SIG034,T2,T48,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,SINGSCORE,31,0.24838709677419357,0.1778654785632923,0.2536931197320406,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.3890252495014231
GSE110487,SIG034,T2,T48,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,SINGSCORE,31,0.417741935483871,0.019367888970383166,0.4449534696761481,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07940834477857098
GSE110487,SIG034,T2,T48,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,SINGSCORE,31,0.5112903225806452,0.0032862712309540566,0.5644752383645266,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.06736856023455816
GSE110487,SIG034,T2,T48,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,31,0.3697580645161291,0.04062619185640778,0.38814281886955376,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.15142489691933808
GSE110487,SIG034,T2,T48,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,SINGSCORE,31,0.4254032258064516,0.017041977776891964,0.4542707428139611,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07940834477857098
GSE110487,SIG034,T2,T48,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,SINGSCORE,31,0.5754032258064516,0.0007078780021976461,0.6555632914605476,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.029022998090103492
GSE110487,SIG034,T2,T48,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,31,0.14475806451612905,0.4371803494803197,0.1457821009541444,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.5974798109564369
GSE110487,SIG034,T2,T48,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,31,-0.11129032258064517,0.5511544599773006,-0.11175323093037205,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6847676623960401
GSE110487,SIG034,T2,T48,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,SINGSCORE,31,0.3455645161290323,0.056899220981587534,0.3603979556183914,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.17945138924962223
GSE110487,SIG034,T2,T48,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,31,-0.06411290322580646,0.7318624408796814,-0.06420096511444352,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8281163508470228
GSE110487,SIG034,T2,T48,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,31,0.03024193548387097,0.8717018064567997,0.030251160048971628,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8717018064567998
GSE110487,SIG034,T2,T48,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,SINGSCORE,31,0.05080645161290323,0.7860611857054489,0.0508502349322842,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8843188339186301
GSE110487,SIG034,T2,T48,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,SINGSCORE,31,-0.18548387096774197,0.31779729227486475,-0.18765603496873848,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7150439076184457
GSE110487,SIG034,T2,T48,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,SINGSCORE,31,-0.30362903225806454,0.09680806236771104,-0.3135123497893773,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.5807584822744776
GSE110487,SIG034,T2,T48,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,SINGSCORE,31,0.4258064516129033,0.01692629232580662,0.4547631658928066,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07940834477857098
GSE110487,SIG034,T2,T48,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,SINGSCORE,31,0.0963709677419355,0.6060472343290946,0.09667098541577189,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7308216649262611
GSE110487,SIG034,T2,T48,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,SINGSCORE,31,0.19112903225806452,0.3030266852328359,0.19350874728472214,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4452411815339201
GSE110487,SIG034,T2,T48,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,31,0.33830645161290324,0.06267067867059958,0.3521788603149419,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.18353555896389878
GSE110487,SIG034,T2,T48,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,SINGSCORE,31,0.20443548387096774,0.26995117121922096,0.20735715609674724,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.44271992079952244
GSE110487,SIG034,T2,T48,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,SINGSCORE,31,0.22459677419354843,0.22447807335814562,0.22849185972848457,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.41714068278417055
GSE110487,SIG034,T2,T48,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,SINGSCORE,31,0.3512096774193549,0.05270671905458122,0.36682297037246364,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.17945138924962223
GSE110487,SIG034,T2,T48,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,31,0.4415322580645162,0.01289700261278274,0.4741325182533347,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07940834477857098
GSE110487,SIG034,T2,T48,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,SINGSCORE,31,0.27862903225806457,0.12905744050543946,0.28619509551481415,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.5807584822744776
GSE110487,SIG034,T2,T48,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,SINGSCORE,31,0.28790322580645167,0.11628323502043882,0.2962784738055263,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.28694394056403594
GSE110487,SIG034,T2,T48,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_SECONDARY,SINGSCORE,31,0.050403225806451624,0.7877204312935094,0.050445973868474596,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8281163508470228
GSE110487,SIG034,T2,T48,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,SINGSCORE,31,0.05443548387096775,0.7711701875979922,0.05448934780932178,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8281163508470228
GSE110487,SIG034,T2,T48,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,31,0.1991935483870968,0.2826890047216951,0.20189264120749129,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4452411815339201
GSE110487,SIG034,T2,T48,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,SINGSCORE,31,0.22459677419354843,0.22447807335814562,0.22849185972848457,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.41714068278417055
GSE110487,SIG034,T2,T48,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,SINGSCORE,31,0.1907258064516129,0.3040671483646284,0.19309026647379227,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4452411815339201
GSE110487,SIG034,T2,T48,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,SINGSCORE,31,0.42217741935483877,0.017991315636281355,0.4503387512039401,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07940834477857098
GSE110487,SIG034,T2,T48,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,31,-0.11895161290322583,0.5238987207747354,-0.11951745932542221,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6712452359926298
GSE110487,SIG034,T2,T48,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,SINGSCORE,31,-0.051209677419354845,0.784402860023638,-0.05125451260306963,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8843188339186301
GSE110487,SIG034,T2,T48,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,SINGSCORE,31,0.22016129032258067,0.23400574887892492,0.22382560916753083,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.41714068278417055
GSE110487,SIG034,T2,T48,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,SINGSCORE,31,-0.051209677419354845,0.784402860023638,-0.05125451260306963,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8281163508470228
GSE110487,SIG034,T2,T48,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,SINGSCORE,31,0.24274193548387096,0.18825091521630474,0.24768567805592642,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.3890252495014231
GSE110487,SIG034,T2,T48,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,31,0.15201612903225808,0.4142892077160375,0.15320361326403667,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.585719224701984
GSE110487,SIG034,T2,T48,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,31,0.07943548387096776,0.6710004657369519,0.07960319849527851,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7860291170061438
GSE110487,SIG034,T2,T48,Neutrophil degranulation,REACTOME_SUPPLEMENT,SINGSCORE,31,0.5883064516129033,0.0004998086981924462,0.6750721724031202,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.0009996173963848923
GSE110487,SIG034,T2,T48,TCR signaling,REACTOME_SUPPLEMENT,SINGSCORE,31,-0.015322580645161293,0.9347967683001777,-0.015323779966821247,0.1889822365046136,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9347967683001777
GSE236713,SIG001,T1,T24,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,SINGSCORE,93,-0.2746411626033242,0.0077180966815317605,-0.2818767481717611,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.03164419639428022
GSE236713,SIG001,T1,T24,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,SINGSCORE,93,-0.29569395123989134,0.004006534400053378,-0.30479435512329434,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.018029404800240203
GSE236713,SIG001,T1,T24,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,SINGSCORE,93,-0.10157858613589567,0.33262071218022005,-0.10193013482710815,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4261702874809069
GSE236713,SIG001,T1,T24,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,SINGSCORE,93,0.08391274506878338,0.4238890085240903,0.08411053433409389,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4965556956996486
GSE236713,SIG001,T1,T24,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,SINGSCORE,93,-0.050953418280564586,0.6276433590343775,-0.05099758305027385,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6598301979592174
GSE236713,SIG001,T1,T24,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,SINGSCORE,93,-0.23256542627793855,0.02487742606803747,-0.23689987942306417,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07744029327616632
GSE236713,SIG001,T1,T24,HALLMARK_APOPTOSIS,PRESET_PRIMARY,SINGSCORE,93,-0.14347527677479036,0.17005649701359096,-0.1444721049046445,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4758400499257732
GSE236713,SIG001,T1,T24,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,93,-0.24748590015218883,0.01676954684727753,-0.2527328956459059,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.06250467461257989
GSE236713,SIG001,T1,T24,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,SINGSCORE,93,-0.1140371818208946,0.27641136266516736,-0.11453540650126208,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.3777621956423954
GSE236713,SIG001,T1,T24,HALLMARK_COAGULATION,PRESET_PRIMARY,SINGSCORE,93,-0.09393930351227954,0.37044065360666256,-0.09421710123889504,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.5556609804099938
GSE236713,SIG001,T1,T24,HALLMARK_COMPLEMENT,PRESET_PRIMARY,SINGSCORE,93,-0.13077795350780339,0.21148446663367698,-0.13153125854123215,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4758400499257732
GSE236713,SIG001,T1,T24,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,SINGSCORE,93,-0.36722270299304693,0.00029364889405687934,-0.3852090991814941,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.005095835740005705
GSE236713,SIG001,T1,T24,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,SINGSCORE,93,-0.2843842320432096,0.005732569986257355,-0.292445649818313,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.02611504104850573
GSE236713,SIG001,T1,T24,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,SINGSCORE,93,0.006833577034406612,0.9481659659193129,0.0068336834083348764,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.948165965919313
GSE236713,SIG001,T1,T24,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,SINGSCORE,93,-0.09005998030497447,0.39061252958243364,-0.0903046582982083,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4710327562611699
GSE236713,SIG001,T1,T24,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,SINGSCORE,93,-0.1978007221509355,0.0573615277826282,-0.20044268480273758,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.12101155434318711
GSE236713,SIG001,T1,T24,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,93,-0.28954671600370024,0.00487633798263015,-0.2980714290863985,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.02611504104850573
GSE236713,SIG001,T1,T24,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,SINGSCORE,93,-0.18441705708573303,0.0767917538073979,-0.18655143632112808,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.1448400306787385
GSE236713,SIG001,T1,T24,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,SINGSCORE,93,-0.20309749037629432,0.05087739345387568,-0.20596120122065154,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.11588739620049461
GSE236713,SIG001,T1,T24,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,93,0.11773745934170868,0.2610227175290382,0.11828605931838326,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.36903211788588164
GSE236713,SIG001,T1,T24,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,93,-0.06790307660171287,0.5178104733485389,-0.06800772940764968,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.5897285946469472
GSE236713,SIG001,T1,T24,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,SINGSCORE,93,-0.06491898182686281,0.5364161973799064,-0.06501041293024211,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.5944071376371936
GSE236713,SIG001,T1,T24,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,93,-0.21136343290262896,0.04197316174465454,-0.21459810913389774,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.10122939009004919
GSE236713,SIG001,T1,T24,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,93,0.1470561905046104,0.15953461346736283,0.1481302168465944,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.2422562648948843
GSE236713,SIG001,T1,T24,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,SINGSCORE,93,0.042657634806481444,0.6847451814672965,0.042683537419865164,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7703383291507085
GSE236713,SIG001,T1,T24,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,SINGSCORE,93,-0.08224165199486735,0.4332090698935417,-0.08242782711381647,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.5569830898631251
GSE236713,SIG001,T1,T24,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,SINGSCORE,93,-0.1012652561845364,0.33412193060974116,-0.10161354833583873,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.5556609804099938
GSE236713,SIG001,T1,T24,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,SINGSCORE,93,0.22962609292471126,0.026817757958567265,0.23379471103530328,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07744029327616632
GSE236713,SIG001,T1,T24,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,SINGSCORE,93,-0.13261317179433618,0.20508960667759005,-0.13339886869887738,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.3003097812064711
GSE236713,SIG001,T1,T24,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,SINGSCORE,93,-0.04388111366416997,0.676201498644529,-0.04390931137309604,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6931065361106423
GSE236713,SIG001,T1,T24,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,93,-0.22488138223269968,0.030220602254113688,-0.22879160731737996,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07744029327616632
GSE236713,SIG001,T1,T24,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,SINGSCORE,93,-0.36134403628659245,0.000372866029756515,-0.37843092062571626,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.005095835740005705
GSE236713,SIG001,T1,T24,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,SINGSCORE,93,-0.39613858136134394,8.472481299034075e-05,-0.41906040822094276,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.0034737173326039707
GSE236713,SIG001,T1,T24,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,SINGSCORE,93,-0.05399719495091163,0.6072081917639216,-0.054049766772609295,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6551456805873891
GSE236713,SIG001,T1,T24,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,93,-0.3455880158753841,0.0006917512972014054,-0.36042464237624394,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.007090450796314406
GSE236713,SIG001,T1,T24,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,SINGSCORE,93,-0.35604726806123355,0.0004606037051287542,-0.3723520002725151,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.004145433346158788
GSE236713,SIG001,T1,T24,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,SINGSCORE,93,-0.23174480021485477,0.025406720925063374,-0.23603250530784217,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07744029327616632
GSE236713,SIG001,T1,T24,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_SECONDARY,SINGSCORE,93,-0.1637901129122467,0.11669771220277624,-0.16527882699061963,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.1993585916797427
GSE236713,SIG001,T1,T24,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,SINGSCORE,93,-0.2877861000865387,0.00515462001868705,-0.296150766995107,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.02611504104850573
GSE236713,SIG001,T1,T24,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,93,-0.09034346930858522,0.389116580934608,-0.09059047279087441,0.10540925533894598,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4710327562611699
