time_window,time_label,pathway,tier,cohort_count,total_paired_n,pooled_delta_z,ci_low,ci_high,prediction_low,prediction_high,tau2,i2_percent,direction_consistency,p_value,fdr_within_window_tier
T1,T24,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,4,172,0.23713330880458905,0.04257117917011902,0.4316954384390591,-0.02591379328704313,0.5001804108962212,0.0,0.0,1.0,0.030348187078779083,0.20737927837165707
T1,T24,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,4,172,-0.03499339922022611,-0.2689805009804488,0.1989937025399966,-0.38959972730434245,0.31961292886389026,0.0013865338754961525,11.222457805702586,0.5,0.666626655942768,0.8088463205780758
T1,T24,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,4,172,0.19664625022161025,-0.5640600271297482,0.9573525275729688,-1.8648224916474405,2.258114992090661,0.17241565075358525,79.98317753913167,0.75,0.4709880337808775,0.7862132403769624
T1,T24,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,4,172,0.22434244374689327,0.13055677816327213,0.3181281093305144,0.09754465634677148,0.3511402311470151,0.0,0.0,1.0,0.004704585394882724,0.04234126855394451
T1,T24,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,4,172,0.36923544955889037,-0.01595078109534631,0.754421680213127,-0.5554579835063085,1.2939288826240891,0.03153795737881353,52.161776939895766,1.0,0.05539919877168443,0.2587485148849534
T1,T24,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_SECONDARY,3,141,-0.1850223068656907,-0.3960106828910138,0.0259660691596324,-0.8080940886718886,0.4380494749405072,0.0,0.0,1.0,0.06361286675295232,0.2608127536871045
T1,T24,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,4,172,0.25291410962995475,0.04830109988328224,0.45752711937662727,-0.023721736026277418,0.5295499552861869,0.0,0.0,0.75,0.029258270498044563,0.20737927837165707
T1,T24,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,4,172,-0.031031539594000537,-0.538982703177012,0.476919623989011,-1.2740330767419106,1.2119699975539093,0.05798308864508515,61.19005140162871,0.5,0.8582674052027023,0.8797240903327699
T1,T24,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,4,172,0.033961408212555395,-0.3328860723285657,0.4008088887536765,-0.7331101902882172,0.8010330067133281,0.01849564431180656,50.17438762565655,0.75,0.7874954743663596,0.8496661697110721
T1,T24,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,4,172,-0.01664033398788102,-0.3725087070249548,0.3392280390491928,-0.948282464421519,0.915001796445757,0.03437988679632562,64.08095934717537,0.5,0.8911433553310337,0.8911433553310338
T1,T24,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,3,141,-0.019797681828728982,-0.42979506102607634,0.39019969736861837,-1.8535644403940499,1.8139690767365921,0.011748350204568717,28.66024336120003,0.6666666666666666,0.8546490893580991,0.8797240903327699
T1,T24,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,4,172,0.05388910061630122,-0.31141738185317425,0.41919558308577665,-0.6318656819891356,0.7396438832217381,0.012225562419015318,42.28258433064131,0.5,0.6707506073086482,0.8088463205780758
T1,T24,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,4,172,-0.18799523378604124,-0.8093173306154324,0.43332686304335,-1.9125367601067174,1.5365462925346347,0.12253141704406675,84.3507765760808,0.5,0.4066197732530392,0.7941208517542305
T1,T24,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,4,172,-0.13769381514127033,-0.7746398378158345,0.4992522075332938,-1.8259899890283318,1.550602358745791,0.11390851783628296,77.43574619839472,0.5,0.5408899752997638,0.7862132403769624
T1,T24,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,4,172,-0.17233561628632255,-1.111120073196441,0.766448840623796,-2.8360428931876003,2.4913716606149547,0.2962479937466579,86.68186010716184,0.5,0.6001055036205216,0.7862132403769624
T1,T24,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,4,172,-0.11162484475973863,-0.7442109530234196,0.5209612635039422,-1.875351140068268,1.652101450548791,0.1285202269196811,83.66436399032492,0.5,0.6136298461478731,0.7862132403769624
T1,T24,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,4,172,0.3201663826198742,0.1331668837135247,0.5071658815262237,0.06734392239949749,0.5729888428402509,0.0,0.0,1.0,0.012141596161267584,0.19737526813035552
T1,T24,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,4,172,0.26314921528447555,0.06476639633288997,0.46153203423606115,-0.005063441145752023,0.5313618717147031,0.0,0.0,1.0,0.024302223698304235,0.20737927837165707
T1,T24,Neutrophil degranulation,REACTOME_SUPPLEMENT,4,172,0.018158215146031123,-0.2581999988254404,0.29451642911750264,-0.6753657293234867,0.7116821596155489,0.01843977934016697,48.50257875178193,0.5,0.8477609681417642,0.8477609681417642
T1,T24,TCR signaling,REACTOME_SUPPLEMENT,4,172,0.14894694852202983,-0.36765424306070194,0.6655481401047616,-1.0503881124954029,1.3482820095394625,0.05134726831828374,55.711482482963845,0.5,0.4265113827481209,0.8477609681417642
T2,T48,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,5,146,-0.019016892074918298,-0.9290951626092597,0.8910613784594231,-2.439143838340891,2.401110054191055,0.4708579491548506,88.48745043747213,0.6,0.9565182740467519,0.9635340309753497
T2,T48,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,5,146,0.4087753828851492,0.06058003270700557,0.7569707330632929,-0.39811566792075,1.2156664336910483,0.04855690909385266,58.231429348426886,1.0,0.031095511974829116,0.139929803886731
T2,T48,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,5,146,0.10667920963225798,-0.30759826436929777,0.5209566836338138,-0.8340249665370377,1.0473833858015538,0.0651102885193732,59.61700922470793,0.6,0.5141482834034897,0.702669320651436
T2,T48,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,4,118,-0.29434852025687414,-0.5176241507229096,-0.07107288979083873,-0.5962161430677182,0.007519102553969981,0.0,0.0,1.0,0.024702408962560478,0.21371942003490768
