dataset,signature_id,time_window,paired_n,mean_delta_z,median_delta_z,q1_delta_z,q3_delta_z,bootstrap_se,ci95_lower,ci95_upper,mean_raw_change,proportion_increasing,paired_correlation,winsorized_mean_delta_z,max_leave_one_out_mean_shift,mixed_model_effect,mixed_model_se,model_status,analysis_role
GSE95233,SIG002,T1,20,-0.1731381740958462,0.0154185709904093,-0.9270328639636508,0.3104052585300911,0.2273042643295423,-0.6249813573265797,0.2595282375383203,-0.1711589327499998,0.5,0.4988503956978115,-0.1837051228277465,0.1092984904240127,-0.1731381740958475,0.2386726085414961,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG002,T2,31,-0.877910548541263,-0.90277064177081,-1.7434573605118615,-0.3154675181103671,0.2075104387210425,-1.2643476294292677,-0.4670011339386883,-0.8678746516935483,0.1612903225806451,0.3382182727023006,-0.9236420110055462,0.1214260330523269,-0.8779105485412625,0.2087865366612599,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG003,T1,20,-0.2255206330606594,-0.4048994402141491,-0.7141305642300546,-0.0768152150466874,0.2053752463281953,-0.5930116462131438,0.2081004302148643,-0.0167975269383161,0.25,0.601727948228763,-0.2575788210502771,0.1554809414374252,-0.2255206330606597,0.2148068555337945,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG003,T2,31,-1.2010246142984091,-1.0566041992406898,-2.4300768649315465,-0.3517004260784099,0.2491232385373213,-1.685086486864292,-0.7077078984957168,-0.0894563084470944,0.1935483870967742,0.2093896827027766,-1.1977520193895266,0.1222109544887304,-1.2010246142984056,0.2626914104046733,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG004,T1,20,-0.2474392159916907,-0.2065676871603531,-0.8545178751914018,0.4807881880917855,0.2306903834245049,-0.6981781158852061,0.1978963457278704,-0.0129153757233585,0.45,0.4356517198281252,-0.2420694823050652,0.1055416979309744,-0.2474392159916904,0.2397828169951638,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG004,T2,31,0.6577234055200887,1.0822476287598777,-0.3025201438175616,1.5189648221480383,0.2423820520745184,0.174331757111144,1.1112882127130566,0.0343306329608808,0.6129032258064516,0.267793702698069,0.6344384912597091,0.106388485727237,0.65772340552009,0.2444576730279981,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG022,T1,20,-0.2844166683801482,-0.2225478352861742,-0.6608974876537348,0.1847046396179113,0.1296879010739748,-0.5510495600934815,-0.0437635576924444,-0.1491587377122024,0.4,0.7792691570763155,-0.2771976659293204,0.0828114067207227,-0.2844166683801478,0.1321726163002456,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG022,T2,31,0.1227105716669462,0.2658468474593062,-0.2431040393192786,0.5701603637411041,0.1357268883798253,-0.1425117135412237,0.3782572426795539,0.0643540129980018,0.6129032258064516,0.7067147377780383,0.1173893175519118,0.0567548840796437,0.1227105716669462,0.1404750579603186,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG023,T1,20,0.3302774250683943,0.5455136337425044,-0.112281253311153,0.8902804471398177,0.1381099262367278,0.0422966311820431,0.5823958042789465,0.7667933954999999,0.7,0.7388748917606729,0.337496179509122,0.0730823170554385,0.3302774250683948,0.1393459278051449,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG023,T2,31,-0.1067928438049204,-0.3157063427675783,-0.7278344245123718,0.4602350591797035,0.1369516017060591,-0.37613723880799,0.1650132263591372,-0.2479371616129032,0.4193548387096774,0.7167886520829638,-0.1050021004130511,0.0489428508624944,-0.1067928438049201,0.1374005044821846,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG033,T1,20,-0.2670993762086468,-0.1241491464738816,-0.520832347727736,0.1881903310042967,0.2048508350076657,-0.6824971637004238,0.1138256410998549,-0.1871817826480491,0.35,0.5205942691643931,-0.2372954877168688,0.1370582621364278,-0.2670993762086451,0.204842836416385,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG033,T2,31,-0.2559883110643858,0.0668807084118004,-0.7307026792371547,0.3408286536475914,0.1859272328136769,-0.6373858233553649,0.0907602327021302,-0.1793952089377582,0.5161290322580645,0.4561809518289021,-0.258670008135595,0.1037527353051789,-0.2559883110643824,0.1875113036091009,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG034,T1,20,0.0096680441952529,0.0149534264007256,-0.5046827818063768,0.4589327761307613,0.1587120437187342,-0.3112848157339152,0.3029190671979393,0.0008238387862489,0.5,0.6327239095296795,0.020904810037602,0.0902268462989948,0.0096680441952543,0.1637657429158449,CONVERGED,PRESPECIFIED_VALIDATION
GSE95233,SIG034,T2,31,-0.2321399427095033,-0.1530151318902427,-0.769215240922416,0.0867985586656739,0.1283100296422822,-0.4647524816939209,0.0326539972880485,-0.0197812385606999,0.3225806451612903,0.769580687120515,-0.2409374016206445,0.0685733120655851,-0.2321399427095033,0.1288482089219049,CONVERGED,PRESPECIFIED_VALIDATION
